DIA_TRANSPORTE,"AMBA","MOTIVO_ATSF","GENERO","TIPO_TRANSPORTE",CANT_TRJ,"DATO_PRELIMINAR"
2022-04-04,"NO","AUH","M","TREN",0,"SI"
2022-04-04,"NO","JUBILACION","F","COLECTIVO",77449,"SI"
2022-04-04,"NO","JUBILACION","F","LANCHA",1,"SI"
2022-04-04,"NO","JUBILACION","F","SUBTE",0,"SI"
2022-04-04,"NO","JUBILACION","F","TOTAL",77456,"SI"
2022-04-04,"NO","JUBILACION","F","TREN",9,"SI"
2022-04-04,"NO","JUBILACION","M","COLECTIVO",36274,"SI"
2022-04-04,"NO","JUBILACION","M","LANCHA",3,"SI"
2022-04-04,"NO","JUBILACION","M","SUBTE",0,"SI"
2022-04-04,"NO","JUBILACION","M","TOTAL",36277,"SI"
2022-04-04,"NO","JUBILACION","M","TREN",2,"SI"
2022-04-04,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",7270,"SI"
2022-04-04,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",0,"SI"
2022-04-04,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"SI"
2022-04-04,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",7270,"SI"
2022-04-04,"NO","MONOTRIBUTO SOCIAL","F","TREN",0,"SI"
2022-04-04,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",3386,"SI"
2022-04-04,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",0,"SI"
2022-04-04,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"SI"
2022-04-04,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",3386,"SI"
2022-04-04,"NO","MONOTRIBUTO SOCIAL","M","TREN",0,"SI"
2022-04-04,"NO","OTRO","F","COLECTIVO",13690,"SI"
2022-04-04,"NO","OTRO","F","LANCHA",0,"SI"
2022-04-04,"NO","OTRO","F","SUBTE",0,"SI"
2022-04-04,"NO","OTRO","F","TOTAL",13693,"SI"
2022-04-04,"NO","OTRO","F","TREN",5,"SI"
2022-04-04,"NO","OTRO","M","COLECTIVO",7033,"SI"
2022-04-04,"NO","OTRO","M","LANCHA",0,"SI"
2022-04-04,"NO","OTRO","M","SUBTE",0,"SI"
2022-04-04,"NO","OTRO","M","TOTAL",7033,"SI"
2022-04-04,"NO","OTRO","M","TREN",0,"SI"
2022-04-04,"NO","PENSION","F","COLECTIVO",43483,"SI"
2022-04-04,"NO","PENSION","F","LANCHA",0,"SI"
2022-04-04,"NO","PENSION","F","SUBTE",0,"SI"
2022-04-04,"NO","PENSION","F","TOTAL",43485,"SI"
2022-04-04,"NO","PENSION","F","TREN",3,"SI"
2022-04-04,"NO","PENSION","M","COLECTIVO",20373,"SI"
2022-04-04,"NO","PENSION","M","LANCHA",0,"SI"
2022-04-04,"NO","PENSION","M","SUBTE",0,"SI"
2022-04-04,"NO","PENSION","M","TOTAL",20374,"SI"
2022-04-04,"NO","PENSION","M","TREN",1,"SI"
2022-04-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",29304,"SI"
2022-04-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"SI"
2022-04-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"SI"
2022-04-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",29308,"SI"
2022-04-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",6,"SI"
2022-04-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",213,"SI"
2022-04-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"SI"
2022-04-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"SI"
2022-04-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",213,"SI"
2022-04-04,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"SI"
2022-04-04,"NO","PROGRESAR","F","COLECTIVO",33144,"SI"
2022-04-04,"NO","PROGRESAR","F","LANCHA",1,"SI"
2022-04-04,"NO","PROGRESAR","F","SUBTE",0,"SI"
2022-04-04,"NO","PROGRESAR","F","TOTAL",33146,"SI"
2022-04-04,"NO","PROGRESAR","F","TREN",4,"SI"
2022-04-04,"NO","PROGRESAR","M","COLECTIVO",15315,"SI"
2022-04-04,"NO","PROGRESAR","M","LANCHA",0,"SI"
2022-04-04,"NO","PROGRESAR","M","SUBTE",0,"SI"
2022-04-04,"NO","PROGRESAR","M","TOTAL",15317,"SI"
2022-04-04,"NO","PROGRESAR","M","TREN",2,"SI"
2022-04-04,"SI",,,"COLECTIVO",1172053,"SI"
2022-04-04,"SI",,,"LANCHA",0,"SI"
2022-04-04,"SI",,,"SUBTE",197493,"SI"
2022-04-04,"SI",,,"TOTAL",1317714,"SI"
2022-04-04,"SI",,,"TREN",253929,"SI"
2022-04-04,"SI",,"F","COLECTIVO",741568,"SI"
2022-04-04,"SI",,"F","LANCHA",0,"SI"
2022-04-04,"SI",,"F","SUBTE",100056,"SI"
2022-04-04,"SI",,"F","TOTAL",807392,"SI"
2022-04-04,"SI",,"F","TREN",137407,"SI"
2022-04-04,"SI",,"M","COLECTIVO",597119,"SI"
2022-04-04,"SI",,"M","LANCHA",0,"SI"
2022-04-04,"SI",,"M","SUBTE",91806,"SI"
2022-04-04,"SI",,"M","TOTAL",663146,"SI"
2022-04-04,"SI",,"M","TREN",139965,"SI"
2022-04-04,"SI","AUH","F","COLECTIVO",227318,"SI"
2022-04-04,"SI","AUH","F","LANCHA",0,"SI"
2022-04-04,"SI","AUH","F","SUBTE",9483,"SI"
2022-04-04,"SI","AUH","F","TOTAL",232378,"SI"
2022-04-04,"SI","AUH","F","TREN",41410,"SI"
2022-04-04,"SI","AUH","M","COLECTIVO",10089,"SI"
2022-04-04,"SI","AUH","M","LANCHA",0,"SI"
2022-04-04,"SI","AUH","M","SUBTE",595,"SI"
2022-04-04,"SI","AUH","M","TOTAL",10413,"SI"
2022-04-04,"SI","AUH","M","TREN",2456,"SI"
2022-04-04,"SI","JUBILACION","F","COLECTIVO",221489,"SI"
2022-04-04,"SI","JUBILACION","F","LANCHA",0,"SI"
2022-04-04,"SI","JUBILACION","F","SUBTE",15722,"SI"
2022-04-04,"SI","JUBILACION","F","TOTAL",230562,"SI"
2022-04-04,"SI","JUBILACION","F","TREN",29197,"SI"
2022-04-04,"SI","JUBILACION","M","COLECTIVO",96582,"SI"
2022-04-04,"SI","JUBILACION","M","LANCHA",0,"SI"
2022-04-04,"SI","JUBILACION","M","SUBTE",8326,"SI"
2022-04-04,"SI","JUBILACION","M","TOTAL",101452,"SI"
2022-04-04,"SI","JUBILACION","M","TREN",14729,"SI"
2022-04-04,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",29845,"SI"
2022-04-04,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"SI"
2022-04-04,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",1767,"SI"
2022-04-04,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",30737,"SI"
2022-04-04,"SI","MONOTRIBUTO SOCIAL","F","TREN",5668,"SI"
2022-04-04,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",16914,"SI"
2022-04-04,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"SI"
2022-04-04,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",1095,"SI"
2022-04-04,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",17495,"SI"
2022-04-04,"SI","MONOTRIBUTO SOCIAL","M","TREN",3763,"SI"
2022-04-04,"SI","OTRO","F","COLECTIVO",36832,"SI"
2022-04-04,"SI","OTRO","F","LANCHA",0,"SI"
2022-04-04,"SI","OTRO","F","SUBTE",2326,"SI"
2022-04-04,"SI","OTRO","F","TOTAL",38221,"SI"
2022-04-04,"SI","OTRO","F","TREN",7191,"SI"
2022-04-04,"SI","OTRO","M","COLECTIVO",21841,"SI"
2022-04-04,"SI","OTRO","M","LANCHA",0,"SI"
2022-04-04,"SI","OTRO","M","SUBTE",1585,"SI"
2022-04-04,"SI","OTRO","M","TOTAL",22839,"SI"
2022-04-04,"SI","OTRO","M","TREN",5166,"SI"
2022-04-04,"SI","PENSION","F","COLECTIVO",77437,"SI"
2022-04-04,"SI","PENSION","F","LANCHA",0,"SI"
2022-04-04,"SI","PENSION","F","SUBTE",4231,"SI"
2022-04-04,"SI","PENSION","F","TOTAL",79701,"SI"
2022-04-04,"SI","PENSION","F","TREN",14189,"SI"
2022-04-04,"SI","PENSION","M","COLECTIVO",34639,"SI"
2022-04-04,"SI","PENSION","M","LANCHA",0,"SI"
2022-04-04,"SI","PENSION","M","SUBTE",2149,"SI"
2022-04-04,"SI","PENSION","M","TOTAL",35885,"SI"
2022-04-04,"SI","PENSION","M","TREN",6755,"SI"
2022-04-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",112202,"SI"
2022-04-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"SI"
2022-04-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",9949,"SI"
2022-04-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",115551,"SI"
2022-04-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",29926,"SI"
2022-04-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",1070,"SI"
2022-04-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"SI"
2022-04-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",115,"SI"
2022-04-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",1129,"SI"
2022-04-04,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",298,"SI"
2022-04-04,"SI","PROGRESAR","F","COLECTIVO",66819,"SI"
2022-04-04,"SI","PROGRESAR","F","LANCHA",0,"SI"
2022-04-04,"SI","PROGRESAR","F","SUBTE",6311,"SI"
2022-04-04,"SI","PROGRESAR","F","TOTAL",69762,"SI"
2022-04-04,"SI","PROGRESAR","F","TREN",14938,"SI"
2022-04-04,"SI","PROGRESAR","M","COLECTIVO",29573,"SI"
2022-04-04,"SI","PROGRESAR","M","LANCHA",0,"SI"
2022-04-04,"SI","PROGRESAR","M","SUBTE",2609,"SI"
2022-04-04,"SI","PROGRESAR","M","TOTAL",31095,"SI"
2022-04-04,"SI","PROGRESAR","M","TREN",6316,"SI"
2022-04-05,"NO",,,"COLECTIVO",307398,"SI"
2022-04-05,"NO",,,"LANCHA",1,"SI"
2022-04-05,"NO",,,"SUBTE",0,"SI"
2022-04-05,"NO",,,"TOTAL",307502,"SI"
2022-04-05,"NO",,,"TREN",126,"SI"
2022-04-05,"NO",,"F","COLECTIVO",252093,"SI"
2022-04-05,"NO",,"F","LANCHA",4,"SI"
2022-04-05,"NO",,"F","SUBTE",0,"SI"
2022-04-05,"NO",,"F","TOTAL",252138,"SI"
2022-04-05,"NO",,"F","TREN",55,"SI"
2022-04-05,"NO",,"M","COLECTIVO",178710,"SI"
2022-04-05,"NO",,"M","LANCHA",6,"SI"
2022-04-05,"NO",,"M","SUBTE",0,"SI"
2022-04-05,"NO",,"M","TOTAL",178768,"SI"
2022-04-05,"NO",,"M","TREN",64,"SI"
2022-04-05,"NO","AUH","F","COLECTIVO",81179,"SI"
2022-04-05,"NO","AUH","F","LANCHA",2,"SI"
2022-04-05,"NO","AUH","F","SUBTE",0,"SI"
2022-04-05,"NO","AUH","F","TOTAL",81183,"SI"
2022-04-05,"NO","AUH","F","TREN",7,"SI"
2022-04-05,"NO","AUH","M","COLECTIVO",2541,"SI"
2022-04-05,"NO","AUH","M","LANCHA",0,"SI"
2022-04-05,"NO","AUH","M","SUBTE",0,"SI"
2022-04-05,"NO","AUH","M","TOTAL",2541,"SI"
2022-04-05,"NO","AUH","M","TREN",0,"SI"
2022-04-05,"NO","JUBILACION","F","COLECTIVO",77800,"SI"
2022-04-05,"NO","JUBILACION","F","LANCHA",2,"SI"
2022-04-05,"NO","JUBILACION","F","SUBTE",0,"SI"
2022-04-05,"NO","JUBILACION","F","TOTAL",77808,"SI"
2022-04-05,"NO","JUBILACION","F","TREN",12,"SI"
2022-04-05,"NO","JUBILACION","M","COLECTIVO",35676,"SI"
2022-04-05,"NO","JUBILACION","M","LANCHA",2,"SI"
2022-04-05,"NO","JUBILACION","M","SUBTE",0,"SI"
2022-04-05,"NO","JUBILACION","M","TOTAL",35680,"SI"
2022-04-05,"NO","JUBILACION","M","TREN",2,"SI"
2022-04-05,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",7610,"SI"
2022-04-05,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",1,"SI"
2022-04-05,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"SI"
2022-04-05,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",7611,"SI"
2022-04-05,"NO","MONOTRIBUTO SOCIAL","F","TREN",0,"SI"
2022-04-05,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",3579,"SI"
2022-04-05,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",0,"SI"
2022-04-05,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"SI"
2022-04-05,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",3579,"SI"
2022-04-05,"NO","MONOTRIBUTO SOCIAL","M","TREN",0,"SI"
2022-04-05,"NO","OTRO","F","COLECTIVO",14853,"SI"
2022-04-05,"NO","OTRO","F","LANCHA",0,"SI"
2022-04-05,"NO","OTRO","F","SUBTE",0,"SI"
2022-04-05,"NO","OTRO","F","TOTAL",14854,"SI"
2022-04-05,"NO","OTRO","F","TREN",1,"SI"
2022-04-05,"NO","OTRO","M","COLECTIVO",7608,"SI"
2022-04-05,"NO","OTRO","M","LANCHA",0,"SI"
2022-04-05,"NO","OTRO","M","SUBTE",0,"SI"
2022-04-05,"NO","OTRO","M","TOTAL",7608,"SI"
2022-04-05,"NO","OTRO","M","TREN",0,"SI"
2022-04-05,"NO","PENSION","F","COLECTIVO",44513,"SI"
2022-04-05,"NO","PENSION","F","LANCHA",1,"SI"
2022-04-05,"NO","PENSION","F","SUBTE",0,"SI"
2022-04-05,"NO","PENSION","F","TOTAL",44514,"SI"
2022-04-05,"NO","PENSION","F","TREN",1,"SI"
2022-04-05,"NO","PENSION","M","COLECTIVO",20700,"SI"
2022-04-05,"NO","PENSION","M","LANCHA",0,"SI"
2022-04-05,"NO","PENSION","M","SUBTE",0,"SI"
2022-04-05,"NO","PENSION","M","TOTAL",20700,"SI"
2022-04-05,"NO","PENSION","M","TREN",1,"SI"
2022-04-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",28886,"SI"
2022-04-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"SI"
2022-04-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"SI"
2022-04-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",28889,"SI"
2022-04-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",4,"SI"
2022-04-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",194,"SI"
2022-04-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"SI"
2022-04-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"SI"
2022-04-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",194,"SI"
2022-04-05,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"SI"
2022-04-05,"NO","PROGRESAR","F","COLECTIVO",33857,"SI"
2022-04-05,"NO","PROGRESAR","F","LANCHA",0,"SI"
2022-04-05,"NO","PROGRESAR","F","SUBTE",0,"SI"
2022-04-05,"NO","PROGRESAR","F","TOTAL",33860,"SI"
2022-04-05,"NO","PROGRESAR","F","TREN",6,"SI"
2022-04-05,"NO","PROGRESAR","M","COLECTIVO",15576,"SI"
2022-04-05,"NO","PROGRESAR","M","LANCHA",0,"SI"
2022-04-05,"NO","PROGRESAR","M","SUBTE",0,"SI"
2022-04-05,"NO","PROGRESAR","M","TOTAL",15579,"SI"
2022-04-05,"NO","PROGRESAR","M","TREN",4,"SI"
2022-04-05,"SI",,,"COLECTIVO",1219439,"SI"
2022-04-05,"SI",,,"LANCHA",0,"SI"
2022-04-05,"SI",,,"SUBTE",205327,"SI"
2022-04-05,"SI",,,"TOTAL",1370445,"SI"
2022-04-05,"SI",,,"TREN",263368,"SI"
2022-04-05,"SI",,"F","COLECTIVO",757444,"SI"
2022-04-05,"SI",,"F","LANCHA",0,"SI"
2022-04-05,"SI",,"F","SUBTE",103548,"SI"
2022-04-05,"SI",,"F","TOTAL",825133,"SI"
2022-04-05,"SI",,"F","TREN",140487,"SI"
2022-04-05,"SI",,"M","COLECTIVO",607474,"SI"
2022-04-05,"SI",,"M","LANCHA",0,"SI"
2022-04-05,"SI",,"M","SUBTE",93594,"SI"
2022-04-05,"SI",,"M","TOTAL",675820,"SI"
2022-04-05,"SI",,"M","TREN",143353,"SI"
2022-04-05,"SI","AUH","F","COLECTIVO",247207,"SI"
2022-04-05,"SI","AUH","F","LANCHA",0,"SI"
2022-04-05,"SI","AUH","F","SUBTE",10278,"SI"
2022-04-05,"SI","AUH","F","TOTAL",252684,"SI"
2022-04-05,"SI","AUH","F","TREN",45092,"SI"
2022-04-05,"SI","AUH","M","COLECTIVO",10695,"SI"
2022-04-05,"SI","AUH","M","LANCHA",0,"SI"
2022-04-05,"SI","AUH","M","SUBTE",611,"SI"
2022-04-05,"SI","AUH","M","TOTAL",11053,"SI"
2022-04-05,"SI","AUH","M","TREN",2565,"SI"
2022-04-05,"SI","JUBILACION","F","COLECTIVO",226938,"SI"
2022-04-05,"SI","JUBILACION","F","LANCHA",0,"SI"
2022-04-05,"SI","JUBILACION","F","SUBTE",16170,"SI"
2022-04-05,"SI","JUBILACION","F","TOTAL",236399,"SI"
2022-04-05,"SI","JUBILACION","F","TREN",30223,"SI"
2022-04-05,"SI","JUBILACION","M","COLECTIVO",96430,"SI"
2022-04-05,"SI","JUBILACION","M","LANCHA",0,"SI"
2022-04-05,"SI","JUBILACION","M","SUBTE",8537,"SI"
2022-04-05,"SI","JUBILACION","M","TOTAL",101553,"SI"
2022-04-05,"SI","JUBILACION","M","TREN",14946,"SI"
2022-04-05,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",32883,"SI"
2022-04-05,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"SI"
2022-04-05,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",1819,"SI"
2022-04-05,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",33842,"SI"
2022-04-05,"SI","MONOTRIBUTO SOCIAL","F","TREN",6177,"SI"
2022-04-05,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",19313,"SI"
2022-04-05,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"SI"
2022-04-05,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",1151,"SI"
2022-04-05,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",19996,"SI"
2022-04-05,"SI","MONOTRIBUTO SOCIAL","M","TREN",4406,"SI"
2022-04-05,"SI","OTRO","F","COLECTIVO",41007,"SI"
2022-04-05,"SI","OTRO","F","LANCHA",0,"SI"
2022-04-05,"SI","OTRO","F","SUBTE",2532,"SI"
2022-04-05,"SI","OTRO","F","TOTAL",42509,"SI"
2022-04-05,"SI","OTRO","F","TREN",7866,"SI"
2022-04-05,"SI","OTRO","M","COLECTIVO",24459,"SI"
2022-04-05,"SI","OTRO","M","LANCHA",0,"SI"
2022-04-05,"SI","OTRO","M","SUBTE",1786,"SI"
2022-04-05,"SI","OTRO","M","TOTAL",25671,"SI"
2022-04-05,"SI","OTRO","M","TREN",5832,"SI"
2022-04-05,"SI","PENSION","F","COLECTIVO",80345,"SI"
2022-04-05,"SI","PENSION","F","LANCHA",0,"SI"
2022-04-05,"SI","PENSION","F","SUBTE",4460,"SI"
2022-04-05,"SI","PENSION","F","TOTAL",82633,"SI"
2022-04-05,"SI","PENSION","F","TREN",14693,"SI"
2022-04-05,"SI","PENSION","M","COLECTIVO",35595,"SI"
2022-04-05,"SI","PENSION","M","LANCHA",0,"SI"
2022-04-05,"SI","PENSION","M","SUBTE",2166,"SI"
2022-04-05,"SI","PENSION","M","TOTAL",36840,"SI"
2022-04-05,"SI","PENSION","M","TREN",6930,"SI"
2022-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",107852,"SI"
2022-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"SI"
2022-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",9601,"SI"
2022-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",111043,"SI"
2022-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",28049,"SI"
2022-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",1024,"SI"
2022-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"SI"
2022-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",124,"SI"
2022-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",1090,"SI"
2022-04-05,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",279,"SI"
2022-04-05,"SI","PROGRESAR","F","COLECTIVO",69036,"SI"
2022-04-05,"SI","PROGRESAR","F","LANCHA",0,"SI"
2022-04-05,"SI","PROGRESAR","F","SUBTE",6834,"SI"
2022-04-05,"SI","PROGRESAR","F","TOTAL",72171,"SI"
2022-04-05,"SI","PROGRESAR","F","TREN",15549,"SI"
2022-04-05,"SI","PROGRESAR","M","COLECTIVO",29829,"SI"
2022-04-05,"SI","PROGRESAR","M","LANCHA",0,"SI"
2022-04-05,"SI","PROGRESAR","M","SUBTE",2715,"SI"
2022-04-05,"SI","PROGRESAR","M","TOTAL",31369,"SI"
2022-04-05,"SI","PROGRESAR","M","TREN",6340,"SI"
2022-04-06,"NO",,,"COLECTIVO",308513,"SI"
2022-04-06,"NO",,,"LANCHA",3,"SI"
2022-04-06,"NO",,,"SUBTE",0,"SI"
2022-04-06,"NO",,,"TOTAL",308649,"SI"
2022-04-06,"NO",,,"TREN",158,"SI"
2022-04-06,"NO",,"F","COLECTIVO",252215,"SI"
2022-04-06,"NO",,"F","LANCHA",5,"SI"
2022-04-06,"NO",,"F","SUBTE",0,"SI"
2022-04-06,"NO",,"F","TOTAL",252262,"SI"
2022-04-06,"NO",,"F","TREN",54,"SI"
2022-04-06,"NO",,"M","COLECTIVO",178246,"SI"
2022-04-06,"NO",,"M","LANCHA",3,"SI"
2022-04-06,"NO",,"M","SUBTE",0,"SI"
2022-04-06,"NO",,"M","TOTAL",178289,"SI"
2022-04-06,"NO",,"M","TREN",55,"SI"
2022-04-06,"NO","AUH","F","COLECTIVO",79595,"SI"
2022-04-06,"NO","AUH","F","LANCHA",2,"SI"
2022-04-06,"NO","AUH","F","SUBTE",0,"SI"
2022-04-06,"NO","AUH","F","TOTAL",79601,"SI"
2022-04-06,"NO","AUH","F","TREN",7,"SI"
2022-04-06,"NO","AUH","M","COLECTIVO",2437,"SI"
2022-04-06,"NO","AUH","M","LANCHA",0,"SI"
2022-04-06,"NO","AUH","M","SUBTE",0,"SI"
2022-04-06,"NO","AUH","M","TOTAL",2438,"SI"
2022-04-06,"NO","AUH","M","TREN",1,"SI"
2022-04-06,"NO","JUBILACION","F","COLECTIVO",77131,"SI"
2022-04-06,"NO","JUBILACION","F","LANCHA",2,"SI"
2022-04-06,"NO","JUBILACION","F","SUBTE",0,"SI"
2022-04-06,"NO","JUBILACION","F","TOTAL",77140,"SI"
2022-04-06,"NO","JUBILACION","F","TREN",12,"SI"
2022-04-06,"NO","JUBILACION","M","COLECTIVO",35470,"SI"
2022-04-06,"NO","JUBILACION","M","LANCHA",2,"SI"
2022-04-06,"NO","JUBILACION","M","SUBTE",0,"SI"
2022-04-06,"NO","JUBILACION","M","TOTAL",35474,"SI"
2022-04-06,"NO","JUBILACION","M","TREN",6,"SI"
2022-04-06,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",7550,"SI"
2022-04-06,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",0,"SI"
2022-04-06,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"SI"
2022-04-06,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",7550,"SI"
2022-04-06,"NO","MONOTRIBUTO SOCIAL","F","TREN",1,"SI"
2022-04-06,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",3459,"SI"
2022-04-06,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",0,"SI"
2022-04-06,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"SI"
2022-04-06,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",3460,"SI"
2022-04-06,"NO","MONOTRIBUTO SOCIAL","M","TREN",1,"SI"
2022-04-06,"NO","OTRO","F","COLECTIVO",14715,"SI"
2022-04-06,"NO","OTRO","F","LANCHA",0,"SI"
2022-04-06,"NO","OTRO","F","SUBTE",0,"SI"
2022-04-06,"NO","OTRO","F","TOTAL",14716,"SI"
2022-04-06,"NO","OTRO","F","TREN",1,"SI"
2022-04-06,"NO","OTRO","M","COLECTIVO",7542,"SI"
2022-04-06,"NO","OTRO","M","LANCHA",0,"SI"
2022-04-06,"NO","OTRO","M","SUBTE",0,"SI"
2022-04-06,"NO","OTRO","M","TOTAL",7542,"SI"
2022-04-06,"NO","OTRO","M","TREN",1,"SI"
2022-04-06,"NO","PENSION","F","COLECTIVO",44538,"SI"
2022-04-06,"NO","PENSION","F","LANCHA",0,"SI"
2022-04-06,"NO","PENSION","F","SUBTE",0,"SI"
2022-04-06,"NO","PENSION","F","TOTAL",44540,"SI"
2022-04-06,"NO","PENSION","F","TREN",2,"SI"
2022-04-06,"NO","PENSION","M","COLECTIVO",20584,"SI"
2022-04-06,"NO","PENSION","M","LANCHA",1,"SI"
2022-04-06,"NO","PENSION","M","SUBTE",0,"SI"
2022-04-06,"NO","PENSION","M","TOTAL",20585,"SI"
2022-04-06,"NO","PENSION","M","TREN",0,"SI"
2022-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",29236,"SI"
2022-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"SI"
2022-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"SI"
2022-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",29240,"SI"
2022-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",4,"SI"
2022-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",215,"SI"
2022-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"SI"
2022-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"SI"
2022-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",215,"SI"
2022-04-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"SI"
